dataset,phase,trial_id,profile_id,test_mean_mse_4h,test_mean_mae_4h,published_targets_available,lead_mse_cells,lead_mae_cells,lead_total_cells,balanced_relative_score,validation_mean_mse_4h,trainable_parameters,dataset_joint_mean_score,mse_ratio_to_dataset_best,mae_ratio_to_dataset_best,joint_mean_score_ratio_to_dataset_best,joint_mean_guard_pass,pareto_frontier
Solar,H3A,Solar__h3a_lr3e4,h3a_lr3e4,0.19334096245908317,0.21914262484076244,True,0,0,0,1.0256329190590756,0.13199401475321215,1487685,1.0256329190590756,1.0191472699647957,1.0434934842812946,1.0275437268785867,False,False
Solar,H3A,Solar__h3a_patch2,h3a_patch2,0.21411698790600092,0.22519602885602702,True,0,0,0,1.0965423914248043,0.1297771594665334,2243397,1.0965423914248043,1.1286627567278575,1.0723180347412555,1.0985853073034035,False,False
Solar,H3A,Solar__h3a_patch4,h3a_patch4,0.1989303782154878,0.2143302098471308,True,0,1,1,1.0290933996548377,0.12680160261490586,3893061,1.0290933996548377,1.0486104408127404,1.0205781628409258,1.0310106545308528,False,False
Solar,H3A,Solar__h3a_rank64,h3a_rank64,0.1964704054202679,0.21907016982795724,True,0,0,0,1.0335149786410451,0.1313377201967847,1066565,1.0335149786410451,1.0356433254816235,1.0431484745698307,1.0354404711501788,False,False
Solar,H3A,Solar__h3a_wd5e2,h3a_wd5e2,0.1971575873465412,0.22214250216249773,True,0,0,0,1.0429996622671036,0.1311589615477599,1487685,1.0429996622671036,1.039265628666748,1.0577780281538007,1.0449428252383504,False,False
Solar,H3B,Solar__h3b_lr2e4,h3b_lr2e4,0.19361573468108706,0.2171240423564863,True,0,0,0,1.0212316287967411,0.13272681445777712,1487685,1.0212316287967411,1.0205956612232012,1.0338815812051265,1.0231342367820884,False,False
Solar,H3B,Solar__h3b_lr3e4_dropout4,h3b_lr3e4_dropout4,0.1927227740603572,0.21792296470366088,True,0,0,0,1.0210021175665485,0.13223211860797224,1487685,1.0210021175665485,1.0158886484555603,1.037685817210464,1.022904297960459,False,False
Solar,H3B,Solar__h3b_lr3e4_rank64,h3b_lr3e4_rank64,0.19185549780934363,0.22051819461646657,True,1,0,1,1.0241590040832576,0.13382428071807168,1066565,1.0241590040832576,1.0113170242519576,1.0500435477350138,1.0260670659220101,False,False
Solar,H3B,Solar__h3b_lr4e4,h3b_lr4e4,0.1964184261521662,0.22131761839061007,True,0,0,0,1.0391295545930137,0.1317536226031763,1487685,1.0391295545930137,1.0353693301083369,1.0538501713898343,1.0410655073510657,False,False
Solar,H4J,Solar__h4j_dropout4_budget60,h4j_dropout4_budget60,0.19264662400623664,0.21840311639461704,True,0,0,0,1.0219044522174086,0.13220278539862076,1487685,1.0219044522174086,1.015487242986292,1.0399721600036265,1.0238083137080105,False,False
Solar,H4J,Solar__h4j_dropout4_lr2e4,h4j_dropout4_lr2e4,0.19356180790512634,0.21690320027890886,True,1,0,1,1.0203928038703087,0.13327559853869533,1487685,1.0203928038703087,1.0203114000619897,1.03282999542087,1.0222938490809061,False,False
Solar,H4J,Solar__h4j_dropout4_rank64,h4j_dropout4_rank64,0.19654878848768437,0.219803872857198,True,0,0,0,1.0354475520504571,0.13235455103969712,1066565,1.0354475520504571,1.0360565017074628,1.0466421551395808,1.0373766450450217,False,False
Solar,H4J,Solar__h4j_dropout4_rank96,h4j_dropout4_rank96,0.19552748015984556,0.21833942491993438,True,0,0,0,1.0295927255647976,0.1327586010656281,1277125,1.0295927255647976,1.0306729369373768,1.0396688797135236,1.0315109107111224,False,False
Solar,H4J,Solar__h4j_dropout5_lr2e4,h4j_dropout5_lr2e4,0.1948150278284208,0.21666680461043586,True,1,0,1,1.0229817237360543,0.1341391357942369,1487685,1.0229817237360543,1.0269174272961892,1.0317043479575199,1.0248875922398901,False,False
Solar,H4J,Solar__h4j_patch4_lr2e4,h4j_patch4_lr2e4,0.1909131539488108,0.21099267579100783,True,2,4,6,0.9997267783716879,0.12765376390017327,3893061,0.9997267783716879,1.006349700408034,1.0046857957413629,1.0015893216949265,True,False
Solar,H4J,Solar__h4j_patch4_lr2e4_dropout4,h4j_patch4_lr2e4_dropout4,0.1923772228836395,0.21153136361474056,True,0,4,4,1.0048369309469267,0.12823593025280547,3893061,1.0048369309469267,1.01406716410012,1.0072508705849046,1.0067089947519265,True,False
Solar,H4J,Solar__h4j_patch4_lr3e4,h4j_patch4_lr3e4,0.19048453204853955,0.210791918450881,True,2,4,6,0.998140412160059,0.1268700007209739,3893061,0.998140412160059,1.0040903300503374,1.0037298476390881,1.0,True,True
Solar,H4J,Solar__h4j_patch4_lr3e4_dropout4,h4j_patch4_lr3e4_dropout4,0.1914789577566985,0.21000861830172016,True,2,4,6,0.998872307121709,0.12747809814774508,3893061,0.998872307121709,1.0093321899891876,1.0,1.000733258520278,True,True
Solar,H4J,Solar__h4j_patch4_lr3e4_rank64,h4j_patch4_lr3e4_rank64,0.1897867890868019,0.21278090191689036,True,2,4,6,1.000828081014487,0.1281076896907175,2488901,1.000828081014487,1.0004123570768526,1.0132008087934146,1.0026926761222017,True,True
Solar,H4K,Solar__h4k_patch2_lr3e4,h4k_patch2_lr3e4,0.18970856141896128,0.21402167706970365,True,1,3,4,1.003966045555615,0.13038040856116578,2243397,1.003966045555615,1.0,1.0191090194318497,1.0058364868555405,True,True
Solar,H4K,Solar__h4k_patch3_lr3e4,h4k_patch3_lr3e4,0.19337178151472106,0.21522652724192448,True,0,2,2,1.0170689362665941,0.12906062650670516,3060549,1.0170689362665941,1.0193097247080471,1.0248461657545298,1.0189637889378431,False,False
Weather,H1,Weather__h1_current,h1_conservative_anchor,0.21721319627192756,0.24865119770257765,True,0,0,0,1.0141777859998835,0.4842246044312589,2570133,1.0141777859998835,1.0114594303259683,1.010432846080893,1.0085205015264394,True,False
Weather,H1,Weather__h1_timealign,h1_timealign_source_prior,0.21657432174247032,0.2490305498664157,True,1,0,1,1.0148532971146835,0.48978661656340894,19115989,1.0148532971146835,1.008484492897187,1.011974402647342,1.009192244506506,True,False
Weather,H2,Weather__h2_capacity128,h2_capacity128,0.22120058878669624,0.2512015227331132,True,0,0,0,1.027575533575864,0.4825102906910673,5032277,1.027575533575864,1.0300268370521461,1.020796488817566,1.021843513814005,False,False
Weather,H2,Weather__h2_lookback336,h2_lookback336,0.21930068627222082,0.24987436875921187,True,0,0,0,1.0224279864393222,0.5056219329819127,2568085,1.0224279864393222,1.021179886922282,1.015403392064255,1.016724680714483,False,False
Weather,H2,Weather__h2_table5_ff,h2_table5_ff,0.21682983429176472,0.24958759434291838,True,1,1,2,1.0170335126679912,0.4892320744886381,19181781,1.0170335126679912,1.0096742943548613,1.0142380395852968,1.0113602983858263,False,False
Weather,H4J,Weather__h4j_current_budget45,h4j_current_budget45,0.22031505140941848,0.2508330562082258,True,0,0,0,1.0258376723720826,0.48529009486286206,2570133,1.0258376723720826,1.025903307052466,1.0192991677394154,1.0201153467440736,False,False
Weather,H4J,Weather__h4j_current_capacity128,h4j_current_capacity128,0.21713645054186692,0.24953269523765778,True,1,0,1,1.016829716023122,0.4853219068121342,4966485,1.016829716023122,1.0111020616497581,1.0140149485256587,1.011157638558989,False,False
Weather,H4J,Weather__h4j_current_lr2e4,h4j_current_lr2e4,0.21939883634545315,0.25036731231248516,True,0,0,0,1.0229498902701957,0.4840860847428086,2570133,1.0229498902701957,1.0216369255316384,1.017406544922931,1.0172436732624632,False,False
Weather,H4J,Weather__h4j_current_lr5e5,h4j_current_lr5e5,0.21845557430131363,0.24910947859181565,True,0,0,0,1.0177254238527929,0.48438900402702745,2570133,1.0177254238527929,1.017244598977873,1.0122951418087869,1.012048349953057,False,False
Weather,H4J,Weather__h4j_current_patch24,h4j_current_patch24,0.21650824661008258,0.24917884821806058,True,1,0,1,1.0153381631462168,0.48909900858240674,4927509,1.0153381631462168,1.0081768121627257,1.012577036082878,1.0096744058593234,True,False
Weather,H4J,Weather__h4j_current_patch48,h4j_current_patch48,0.21885074928386822,0.24961527625667018,True,0,0,0,1.0211624475129506,0.48791303759799265,9645141,1.0211624475129506,1.019084742530815,1.0143505293507016,1.0154662012147895,False,False
Weather,H4J,Weather__h4j_table5_dropout3,h4j_table5_dropout3,0.21655968841035864,0.2488773258733455,True,1,1,2,1.0148181745647702,0.48824183848272595,19181781,1.0148181745647702,1.0084163523697445,1.0113517531011653,1.0091573178771294,True,False
Weather,H4J,Weather__h4j_table5_lr5e5,h4j_table5_lr5e5,0.21989542152855535,0.25007855286811154,True,0,0,0,1.0231827755953304,0.48604146961043293,19181781,1.0231827755953304,1.0239492885695638,1.0162331259733863,1.0174752595071488,False,False
Weather,H4J,Weather__h4j_timealign_dropout3,h4j_timealign_dropout3,0.21658125939386774,0.24857747178227163,True,1,1,2,1.0138659938188117,0.48853639728807297,19115989,1.0138659938188117,1.0085167982683647,1.0101332493277986,1.0082104485838812,True,False
Weather,H4K,Weather__h4k_current_lr5e5_dropout0,h4k_current_lr5e5_dropout0,0.21829023954626792,0.2492082640548744,True,0,0,0,1.0180052071987062,0.48539966982198024,2570133,1.0180052071987062,1.0164747129855767,1.012696571914542,1.0123265726120765,False,False
Weather,H4K,Weather__h4k_current_lr5e5_patch24,h4k_current_lr5e5_patch24,0.21657293067914446,0.24835767842974388,True,1,0,1,1.0132394970026326,0.4887215471617685,4927509,1.0132394970026326,1.0084780153712205,1.0092400848275014,1.0075874464909742,True,False
Weather,H4K,Weather__h4k_current_lr5e5_patch24_dropout0,h4k_current_lr5e5_patch24_dropout0,0.21653021148851306,0.24830228009628613,True,1,1,2,1.013018840315362,0.4879025797634977,4927509,1.013018840315362,1.0082790922442575,1.009014965076376,1.0073680206703899,True,False
Weather,H4K,Weather__h4k_current_patch24_capacity128,h4k_current_patch24_capacity128,0.21630600860592775,0.25109460789697174,True,1,0,1,1.019160544850909,0.48684243719585035,9681237,1.019160544850909,1.0072350851406868,1.0203620237388982,1.0134754655621259,False,False
Weather,H4K,Weather__h4k_timealign_dropout2,h4k_timealign_dropout2,0.2167825209236104,0.24833937485085691,True,1,1,2,1.0138115730252595,0.48863672840396044,19115989,1.0138115730252595,1.0094539783095127,1.0091657053856202,1.0081563313602893,True,False
Weather,H4K,Weather__h4k_timealign_dropout3_lr5e5,h4k_timealign_dropout3_lr5e5,0.21805292840650922,0.24949665809653424,True,0,0,0,1.0189865504075983,0.48844457573131733,19115989,1.0189865504075983,1.0153696669094174,1.013868505993282,1.0133024416942669,False,False
Weather,H4L,Weather__h4l_d128_ff256_r64,h4l_d128_ff256_r64,0.2201264543585274,0.25044256397036474,True,0,0,0,1.0254802635703197,0.4878969409229559,6476229,1.0254802635703197,1.0250250995175212,1.0177123417481468,1.0197599316393653,False,False
Weather,H4L,Weather__h4l_d256_ff256_r128,h4l_d256_ff256_r128,0.2168123134260065,0.2491986772779383,True,1,0,1,1.0155909781898136,0.4889843760056436,20812101,1.0155909781898136,1.0095927079448146,1.0126576145542163,1.0099258106505555,True,False
Weather,H4L,Weather__h4l_d256_ff512_r256,h4l_d256_ff512_r256,0.22118637234779995,0.2522251843993348,True,0,0,0,1.0310732040249264,0.48856825495955525,36990277,1.0310732040249264,1.0299606377998258,1.0249562973380197,1.0253216735648467,False,False
Weather,H4L,Weather__h4l_d32_ff64_r32,h4l_d32_ff64_r32,0.21615140718082168,0.24957219398963884,True,1,0,1,1.015824023845156,0.4889051718447017,1129445,1.015824023845156,1.0065151792047253,1.0141754578525777,1.010157556331095,False,False
Weather,H4L,Weather__h4l_lr1e5,h4l_lr1e5,0.2162107746916907,0.24869960446818984,True,1,0,1,1.0129761814584954,0.4895548659552347,4927509,1.0129761814584954,1.0067916257086857,1.010629554507794,1.0073255997730723,True,False
Weather,H4L,Weather__h4l_lr5e4,h4l_lr5e4,0.22028094492346206,0.251434291162033,True,0,0,0,1.0280296459527936,0.48648046644936715,4927509,1.0280296459527936,1.0257444892299397,1.0217423795604392,1.0222950930621926,False,False
Weather,H4L,Weather__h4l_patch1,h4l_patch1,0.21825703989088627,0.25225466727134593,True,1,0,1,1.0259503209165644,0.4888913151196441,449685,1.0259503209165644,1.0163201178454302,1.0250761055776425,1.0202273669126725,False,False
Weather,H4L,Weather__h4l_patch120,h4l_patch120,0.2184400294151149,0.25003458871450085,True,1,0,1,1.0221786022801533,0.4907432714584357,23800341,1.0221786022801533,1.0171722137728811,1.0160544707918757,1.0164766876695261,False,False
Weather,H4L,Weather__h4l_patch4,h4l_patch4,0.21636773071890375,0.2491604561029972,True,1,0,1,1.0144946481479526,0.48554404478793634,1004949,1.0144946481479526,1.0075224959163704,1.0125022968604627,1.0088355961547155,True,False
Weather,H4L,Weather__h4l_patch48,h4l_patch48,0.21678659487810759,0.25014328191963353,True,1,0,1,1.017880575270332,0.4883758955760785,9645141,1.017880575270332,1.0094729487945735,1.0164961625497544,1.012202635905273,False,False
Weather,H4L,Weather__h4l_patch72,h4l_patch72,0.21877012538527796,0.2500179772690738,True,0,0,0,1.0224562451004116,0.48915730963261533,14363413,1.0224562451004116,1.018709315052474,1.015986967597701,1.0167527817431663,False,False
Weather,H4L,Weather__h4l_patch8,h4l_patch8,0.22172314664500614,0.2515397674777926,True,0,0,0,1.029052816998487,0.4857812111977384,1785621,1.029052816998487,1.0324601425913584,1.0221709989876202,1.0233125566572294,False,False
Weather,H4L,Weather__h4l_rank16,h4l_rank16,0.21573569825230898,0.24935991728963686,True,1,0,1,1.0142960481832144,0.48911299190062674,1709509,1.0142960481832144,1.0045794187480332,1.0133128384398362,1.0086381040198986,True,False
Weather,H4L,Weather__h4l_rank256,h4l_rank256,0.2189570127094953,0.2502849646849825,True,0,0,0,1.0222139967901707,0.4867002315093054,9432709,1.0222139967901707,1.0195795611965037,1.017071912520617,1.0165118847419594,False,False
Weather,H4L,Weather__h4l_rank32,h4l_rank32,0.21765798783848847,0.24861294592167704,True,0,0,0,1.0162676417153036,0.4874692480076134,2224389,1.0162676417153036,1.0135306149144234,1.0102774040150586,1.010598699612937,False,False
Weather,H4L,Weather__h4l_rank64,h4l_rank64,0.21645746952955505,0.24829268172201507,True,1,1,2,1.0139006910087918,0.4884783034885509,3254149,1.0139006910087918,1.007940367242134,1.0089759605884747,1.0082449522260661,True,False
Weather,H4L,Weather__h4l_seq192_patch12,h4l_seq192_patch12,0.2278611934419268,0.2552474652034776,True,0,0,0,1.0533723320835104,0.5132956052988042,2567317,1.0533723320835104,1.0610421321899797,1.037237805823808,1.0474964126724218,False,False
Weather,H4L,Weather__h4l_seq512_patch16,h4l_seq512_patch16,0.21699475901405046,0.24699415752490722,True,0,1,1,1.0107248101310322,0.497909304595715,3354773,1.0107248101310322,1.0104422710179413,1.0036992053895795,1.005086787040592,True,False
Weather,H4L,Weather__h4l_timealign_long_r192_lr5e5,h4l_timealign_long_r192_lr5e5,0.21855082838346812,0.25102526447121964,True,0,0,0,1.0232271705863736,0.4876230063325252,28565829,1.0232271705863736,1.0176881523223555,1.0200802359345882,1.0175194068541427,False,False
Weather,H4L,Weather__h4l_timealign_short_r64_wd1e3,h4l_timealign_short_r64_wd1e3,0.21755147027749225,0.2482542555816303,True,1,0,1,1.0151675897705408,0.488064085739103,12716101,1.0151675897705408,1.0130346128601557,1.0088198099857362,1.0095047839757063,True,False
Weather,H4L,Weather__h4l_wd0,h4l_wd0,0.21654233679566615,0.24834202403963931,True,1,1,2,1.0131326535524994,0.4877772159212904,4927509,1.0131326535524994,1.008335554082102,1.0091764707766013,1.0074811990347583,True,False
Weather,H4L,Weather__h4l_wd1e3,h4l_wd1e3,0.21654194383536188,0.2483343459915473,True,1,1,2,1.0131148578054816,0.48777499433665994,4927509,1.0131148578054816,1.0083337242512616,1.00914526983304,1.0074635025559404,True,False
Weather,H4L,Weather__h4l_wd5e2,h4l_wd5e2,0.2165722698808754,0.24829852875807873,True,1,1,2,1.0131015438924595,0.48782441326775516,4927509,1.0131015438924595,1.0084749383452745,1.0089997209296495,1.007450262910561,True,False
Weather,H4L,Weather__h4l_wide_interaction,h4l_wide_interaction,0.22706172033375394,0.2537619574146487,True,0,0,0,1.0488433438596134,0.5109427722721612,6472901,1.0488433438596134,1.0573193629087747,1.031201213694712,1.04299268804147,False,False
Weather,H4M,Weather__h4m_anchor_ln0,h4m_anchor_ln0,0.21853006424414612,0.24942677134996555,True,0,0,0,1.0194993641380152,0.4874578293634667,4927253,1.0194993641380152,1.0175914635166554,1.013584510320262,1.0138123948481705,False,False
Weather,H4M,Weather__h4m_seq1152_p36,h4m_seq1152_p36,0.21641933182155815,0.25034669790148034,True,1,1,2,1.0188665221776496,0.48380194579284375,7286933,1.0188665221776496,1.0077627779194476,1.0173227750550424,1.0131830830055475,False,False
Weather,H4M,Weather__h4m_seq384_p12,h4m_seq384_p12,0.21815087965409158,0.2496088724422509,True,0,0,0,1.0188166809529888,0.504493668909362,2568341,1.0188166809529888,1.0158257796814762,1.0143245064540125,1.0131335198051052,False,False
Weather,H4M,Weather__h4m_seq512_p16_lr1e5,h4m_seq512_p16_lr1e5,0.21594112028039497,0.24725258200106084,True,1,0,1,1.0085092149670414,0.5003427683013595,3354773,1.0085092149670414,1.005535972268125,1.004749353473922,1.002883550905061,True,False
Weather,H4M,Weather__h4m_seq512_p16_lr2e5,h4m_seq512_p16_lr2e5,0.2155953194171789,0.2460838428471586,True,1,1,2,1.0056094888154297,0.49829436646763325,3354773,1.0056094888154297,1.0039257407070696,1.0,1.0,True,True
Weather,H4M,Weather__h4m_seq512_p16_lr2e5_r16,h4m_seq512_p16_lr2e5_r16,0.21651114148153944,0.2494039836720253,True,1,0,1,1.0155444582712345,0.5010779468972784,1160773,1.0155444582712345,1.0081902922140527,1.0134919090438979,1.009879550229292,True,False
Weather,H4M,Weather__h4m_seq512_p16_lr2e5_r64,h4m_seq512_p16_lr2e5_r64,0.21561628798940752,0.24696710092926916,True,1,1,2,1.0076484950970446,0.49950505158723524,2213893,1.0076484950970446,1.0040233814604176,1.0035892567016647,1.0020276323009012,True,False
Weather,H4M,Weather__h4m_seq512_p32_lr2e5_r64,h4m_seq512_p32_lr2e5_r64,0.21665560053768612,0.24763701187675097,True,1,0,1,1.0118644050205643,0.5011690143384926,4293637,1.0118644050205643,1.0088629699203033,1.0063115441128618,1.0062200250442175,True,False
Weather,H4M,Weather__h4m_seq512_p8_lr2e5_r64,h4m_seq512_p8_lr2e5_r64,0.21599786290740813,0.24802177920890894,True,1,0,1,1.0108055024312952,0.500065550793125,1175557,1.0108055024312952,1.0058001959257064,1.007875106058686,1.0051670292232289,True,False
Weather,H4M,Weather__h4m_seq640_p20,h4m_seq640_p20,0.21475225773704548,0.24732382147925186,True,3,1,4,1.0065325471792885,0.491397054869652,4141205,1.0065325471792885,1.0,1.0050388461824509,1.0009179093615617,True,True
Weather,H4M,Weather__h4m_seq768_p24,h4m_seq768_p24,0.22527940468883895,0.25435340968217934,True,0,0,0,1.0444144287170827,0.4859816964111468,4927637,1.0444144287170827,1.0490199593835399,1.0336046720473109,1.0385884782644244,False,False
Weather,H4M,Weather__h4m_seq960_p30,h4m_seq960_p30,0.21543016374905466,0.24983972815128844,True,2,0,2,1.0146600016811869,0.4828334314855821,6107285,1.0146600016811869,1.00315668863812,1.0152626245619165,1.0090000273132052,True,False
