dataset,phase,trial_id,profile_id,test_mean_mse_4h,test_mean_mae_4h,published_targets_available,lead_mse_cells,lead_mae_cells,lead_total_cells,balanced_relative_score,validation_mean_mse_4h,trainable_parameters,dataset_joint_mean_score,mse_ratio_to_dataset_best,mae_ratio_to_dataset_best,joint_mean_score_ratio_to_dataset_best,joint_mean_guard_pass,pareto_frontier
Weather,H2,Weather__h2_table5_ff,h2_table5_ff,0.21682983429176472,0.24958759434291838,True,1,1,2,1.0170335126679912,0.4892320744886381,19181781,1.0170335126679912,1.0024216880946257,1.0051764093593254,1.0039630776771926,True,False
Weather,H4J,Weather__h4j_current_capacity128,h4j_current_capacity128,0.21713645054186692,0.24953269523765778,True,1,0,1,1.016829716023122,0.4853219068121342,4966485,1.016829716023122,1.0038391995732865,1.0049553114892642,1.0037619001306766,True,False
Weather,H4J,Weather__h4j_current_lr2e4,h4j_current_lr2e4,0.21939883634545315,0.25036731231248516,True,0,0,0,1.0229498902701957,0.4840860847428086,2570133,1.0229498902701957,1.0142983903196143,1.0083166059345015,1.0098034207850883,True,False
Weather,H4J,Weather__h4j_current_lr5e5,h4j_current_lr5e5,0.21845557430131363,0.24910947859181565,True,0,0,0,1.0177254238527929,0.48438900402702745,2570133,1.0177254238527929,1.0099376143512593,1.0032508702506335,1.0046460967458075,True,False
Weather,H4J,Weather__h4j_current_patch24,h4j_current_patch24,0.21650824661008258,0.24917884821806058,True,1,0,1,1.0153381631462168,0.48909900858240674,4927509,1.0153381631462168,1.0009349624888288,1.0035302459624396,1.00228951598781,True,True
Weather,H4J,Weather__h4j_current_patch48,h4j_current_patch48,0.21885074928386822,0.24961527625667018,True,0,0,0,1.0211624475129506,0.48791303759799265,9645141,1.0211624475129506,1.0117645399420065,1.0052878940937429,1.0080389493990591,True,False
Weather,H4J,Weather__h4j_table5_dropout3,h4j_table5_dropout3,0.21655968841035864,0.2488773258733455,True,1,1,2,1.0148181745647702,0.48824183848272595,19181781,1.0148181745647702,1.0011727820510665,1.0023159101754378,1.0017762100543441,True,False
Weather,H4J,Weather__h4j_timealign_dropout3,h4j_timealign_dropout3,0.21658125939386774,0.24857747178227163,True,1,1,2,1.0138659938188117,0.48853639728807297,19115989,1.0138659938188117,1.0012725064352763,1.0011082930284763,1.0008362662862085,True,False
Weather,H4K,Weather__h4k_current_lr5e5_dropout0,h4k_current_lr5e5_dropout0,0.21829023954626792,0.2492082640548744,True,0,0,0,1.0180052071987062,0.48539966982198024,2570133,1.0180052071987062,1.0091732585383475,1.0036487138105898,1.0049222844481274,True,False
Weather,H4K,Weather__h4k_current_lr5e5_patch24,h4k_current_lr5e5_patch24,0.21657293067914446,0.24835767842974388,True,1,0,1,1.0132394970026326,0.4887215471617685,4927509,1.0132394970026326,1.0012340021201307,1.0002231084363633,1.000217820911605,True,False
Weather,H4K,Weather__h4k_current_lr5e5_patch24_dropout0,h4k_current_lr5e5_patch24_dropout0,0.21653021148851306,0.24830228009628613,True,1,1,2,1.013018840315362,0.4879025797634977,4927509,1.013018840315362,1.0010365078808041,1.0,1.0,True,True
Weather,H4K,Weather__h4k_current_patch24_capacity128,h4k_current_patch24_capacity128,0.21630600860592775,0.25109460789697174,True,1,0,1,1.019160544850909,0.48684243719585035,9681237,1.019160544850909,1.0,1.0112456792567623,1.006062774245773,True,True
Weather,H4K,Weather__h4k_timealign_dropout2,h4k_timealign_dropout2,0.2167825209236104,0.24833937485085691,True,1,1,2,1.0138115730252595,0.48863672840396044,19115989,1.0138115730252595,1.0022029546046998,1.0001493935317727,1.0007825448830259,True,False
Weather,H4K,Weather__h4k_timealign_dropout3_lr5e5,h4k_timealign_dropout3_lr5e5,0.21805292840650922,0.24949665809653424,True,0,0,0,1.0189865504075983,0.48844457573131733,19115989,1.0189865504075983,1.0080761501348956,1.0048101773362088,1.0058910158969785,True,False
