step,history,ground_truth,uvhf,timemixer_h96,timemixer_h192,timemixer_h336,timemixer_h720
-719,-5.96999979019165,,,,,,
-718,-6.573999881744385,,,,,,
-717,-6.965000152587893,,,,,,
-716,-6.324999809265138,,,,,,
-715,-6.787000179290772,,,,,,
-714,-6.573999881744385,,,,,,
-713,-6.2189998626708975,,,,,,
-712,-6.3959999084472665,,,,,,
-711,-6.361000061035156,,,,,,
-710,-6.361000061035156,,,,,,
-709,-6.2189998626708975,,,,,,
-708,-5.86299991607666,,,,,,
-707,-5.614999771118164,,,,,,
-706,-5.507999897003174,,,,,,
-705,-5.436999797821045,,,,,,
-704,-5.223999977111816,,,,,,
-703,-4.3350000381469735,,,,,,
-702,-3.3399999141693115,,,,,,
-701,-3.908999919891357,,,,,,
-700,-3.908999919891357,,,,,,
-699,-3.0920000076293945,,,,,,
-698,-2.38100004196167,,,,,,
-697,-1.4570000171661377,,,,,,
-696,-0.0710000023245811,,,,,,
-695,1.315000057220459,,,,,,
-694,2.309999942779541,,,,,,
-693,3.1979999542236333,,,,,,
-692,2.7720000743865967,,,,,,
-691,6.2189998626708975,,,,,,
-690,6.502999782562256,,,,,,
-689,8.706000328063965,,,,,,
-688,9.48799991607666,,,,,,
-687,9.630000114440918,,,,,,
-686,9.593999862670898,,,,,,
-685,10.37600040435791,,,,,,
-684,11.371000289916992,,,,,,
-683,12.260000228881836,,,,,,
-682,13.645000457763672,,,,,,
-681,13.96500015258789,,,,,,
-680,14.107000350952148,,,,,,
-679,14.071999549865724,,,,,,
-678,14.00100040435791,,,,,,
-677,13.717000007629396,,,,,,
-676,13.468000411987305,,,,,,
-675,13.255000114440918,,,,,,
-674,13.361000061035154,,,,,,
-673,13.503000259399414,,,,,,
-672,12.366000175476074,,,,,,
-671,12.04599952697754,,,,,,
-670,12.04599952697754,,,,,,
-669,13.751999855041506,,,,,,
-668,13.96500015258789,,,,,,
-667,13.574000358581545,,,,,,
-666,13.538999557495115,,,,,,
-665,13.93000030517578,,,,,,
-664,12.756999969482422,,,,,,
-663,12.82800006866455,,,,,,
-662,12.508000373840332,,,,,,
-661,13.468000411987305,,,,,,
-660,12.9350004196167,,,,,,
-659,11.512999534606935,,,,,,
-658,12.722000122070312,,,,,,
-657,12.331000328063965,,,,,,
-656,11.904000282287598,,,,,,
-655,11.654999732971191,,,,,,
-654,12.57900047302246,,,,,,
-653,12.04599952697754,,,,,,
-652,12.9350004196167,,,,,,
-651,11.583999633789062,,,,,,
-650,11.477999687194824,,,,,,
-649,10.732000350952148,,,,,,
-648,11.583999633789062,,,,,,
-647,10.625,,,,,,
-646,11.121999740600586,,,,,,
-645,9.416999816894531,,,,,,
-644,8.670999526977539,,,,,,
-643,10.30500030517578,,,,,,
-642,9.45199966430664,,,,,,
-641,8.670999526977539,,,,,,
-640,7.888999938964844,,,,,,
-639,7.747000217437744,,,,,,
-638,7.2849998474121085,,,,,,
-637,5.7210001945495605,,,,,,
-636,4.051000118255615,,,,,,
-635,3.163000106811523,,,,,,
-634,1.5989999771118164,,,,,,
-633,0.2129999995231628,,,,,,
-632,-1.4570000171661377,,,,,,
-631,-2.2739999294281006,,,,,,
-630,-3.660000085830689,,,,,,
-629,-4.1579999923706055,,,,,,
-628,-5.152999877929688,,,,,,
-627,-5.685999870300293,,,,,,
-626,-5.295000076293945,,,,,,
-625,-6.254000186920166,,,,,,
-624,-6.610000133514402,,,,,,
-623,-7.071000099182129,,,,,,
-622,-7.888999938964844,,,,,,
-621,-8.137999534606934,,,,,,
-620,-8.35099983215332,,,,,,
-619,-8.527999877929688,,,,,,
-618,-8.812999725341797,,,,,,
-617,-8.741999626159668,,,,,,
-616,-8.173000335693361,,,,,,
-615,-7.888999938964844,,,,,,
-614,-7.568999767303468,,,,,,
-613,-7.355999946594237,,,,,,
-612,-6.894000053405763,,,,,,
-611,-6.502999782562256,,,,,,
-610,-5.89900016784668,,,,,,
-609,-5.6500000953674325,,,,,,
-608,-5.046000003814697,,,,,,
-607,-4.796999931335449,,,,,,
-606,-4.547999858856201,,,,,,
-605,-3.4470000267028813,,,,,,
-604,-3.7309999465942383,,,,,,
-603,-1.5989999771118164,,,,,,
-602,-1.812000036239624,,,,,,
-601,-0.8880000114440918,,,,,,
-600,-0.0710000023245811,,,,,,
-599,2.2390000820159908,,,,,,
-598,2.5230000019073486,,,,,,
-597,3.4470000267028813,,,,,,
-596,4.547999858856201,,,,,,
-595,5.96999979019165,,,,,,
-594,6.681000232696532,,,,,,
-593,7.427000045776367,,,,,,
-592,7.888999938964844,,,,,,
-591,8.38599967956543,,,,,,
-590,10.163000106811523,,,,,,
-589,10.37600040435791,,,,,,
-588,11.121999740600586,,,,,,
-587,12.01099967956543,,,,,,
-586,13.112000465393065,,,,,,
-585,14.355999946594238,,,,,,
-584,14.21399974822998,,,,,,
-583,13.96500015258789,,,,,,
-582,13.96500015258789,,,,,,
-581,13.751999855041506,,,,,,
-580,13.503000259399414,,,,,,
-579,13.645000457763672,,,,,,
-578,13.894000053405762,,,,,,
-577,13.788000106811523,,,,,,
-576,13.07699966430664,,,,,,
-575,13.255000114440918,,,,,,
-574,12.508000373840332,,,,,,
-573,12.543999671936035,,,,,,
-572,14.178000450134276,,,,,,
-571,12.86400032043457,,,,,,
-570,13.432000160217283,,,,,,
-569,13.289999961853027,,,,,,
-568,14.00100040435791,,,,,,
-567,13.788000106811523,,,,,,
-566,14.00100040435791,,,,,,
-565,14.21399974822998,,,,,,
-564,13.468000411987305,,,,,,
-563,13.645000457763672,,,,,,
-562,13.680999755859377,,,,,,
-561,11.654999732971191,,,,,,
-560,12.04599952697754,,,,,,
-559,12.614999771118164,,,,,,
-558,12.260000228881836,,,,,,
-557,11.477999687194824,,,,,,
-556,12.04599952697754,,,,,,
-555,11.904000282287598,,,,,,
-554,11.300000190734863,,,,,,
-553,11.371000289916992,,,,,,
-552,11.229000091552734,,,,,,
-551,11.121999740600586,,,,,,
-550,9.593999862670898,,,,,,
-549,10.411999702453612,,,,,,
-548,9.80799961090088,,,,,,
-547,8.847999572753906,,,,,,
-546,8.598999977111816,,,,,,
-545,7.888999938964844,,,,,,
-544,6.644999980926514,,,,,,
-543,6.928999900817871,,,,,,
-542,6.2189998626708975,,,,,,
-541,5.366000175476074,,,,,,
-540,3.7309999465942383,,,,,,
-539,2.9489998817443848,,,,,,
-538,1.741000056266785,,,,,,
-537,0.0359999984502792,,,,,,
-536,-1.5989999771118164,,,,,,
-535,-2.806999921798706,,,,,,
-534,-3.872999906539917,,,,,,
