step,history,ground_truth,uvhf,timemixer_h96,timemixer_h192,timemixer_h336,timemixer_h720
-719,8.439000129699707,,,,,,
-718,8.907999992370605,,,,,,
-717,8.840999603271484,,,,,,
-716,9.3100004196167,,,,,,
-715,8.572999954223633,,,,,,
-714,8.038000106811522,,,,,,
-713,5.827000141143799,,,,,,
-712,6.697999954223633,,,,,,
-711,2.611999988555908,,,,,,
-710,3.750999927520752,,,,,,
-709,-5.692999839782715,,,,,,
-708,-3.3489999771118164,,,,,,
-707,4.152999877929688,,,,,,
-706,6.63100004196167,,,,,,
-705,6.89900016784668,,,,,,
-704,7.234000205993652,,,,,,
-703,7.166999816894531,,,,,,
-702,6.831999778747559,,,,,,
-701,7.0999999046325675,,,,,,
-700,11.052000045776367,,,,,,
-699,10.717000007629396,,,,,,
-698,9.845999717712402,,,,,,
-697,9.845999717712402,,,,,,
-696,7.0999999046325675,,,,,,
-695,9.444000244140623,,,,,,
-694,9.979999542236328,,,,,,
-693,8.104999542236326,,,,,,
-692,6.162000179290772,,,,,,
-691,2.1429998874664307,,,,,,
-690,3.2149999141693115,,,,,,
-689,-2.678999900817871,,,,,,
-688,0.6700000166893005,,,,,,
-687,0.2010000050067901,,,,,,
-686,4.3540000915527335,,,,,,
-685,-1.2730000019073486,,,,,,
-684,4.287000179290772,,,,,,
-683,6.429999828338622,,,,,,
-682,4.889999866485597,,,,,,
-681,7.368000030517577,,,,,,
-680,8.104999542236326,,,,,,
-679,7.703000068664551,,,,,,
-678,7.434999942779541,,,,,,
-677,7.769999980926514,,,,,,
-676,9.3100004196167,,,,,,
-675,11.92199993133545,,,,,,
-674,10.717000007629396,,,,,,
-673,11.052000045776367,,,,,,
-672,9.711999893188477,,,,,,
-671,12.390999794006348,,,,,,
-670,10.784000396728516,,,,,,
-669,5.425000190734863,,,,,,
-668,1.6080000400543213,,,,,,
-667,-1.6740000247955322,,,,,,
-666,-5.0900001525878915,,,,,,
-665,-7.703000068664551,,,,,,
-664,-3.750999927520752,,,,,,
-663,-4.554999828338623,,,,,,
-662,-8.907999992370605,,,,,,
-661,-6.36299991607666,,,,,,
-660,6.564000129699707,,,,,,
-659,6.764999866485598,,,,,,
-658,7.234000205993652,,,,,,
-657,7.836999893188477,,,,,,
-656,9.979999542236328,,,,,,
-655,9.109000205993652,,,,,,
-654,9.3100004196167,,,,,,
-653,10.04699993133545,,,,,,
-652,11.854999542236328,,,,,,
-651,11.588000297546388,,,,,,
-650,10.3149995803833,,,,,,
-649,10.91800022125244,,,,,,
-648,9.779000282287598,,,,,,
-647,10.91800022125244,,,,,,
-646,11.720999717712402,,,,,,
-645,4.889999866485597,,,,,,
-644,4.622000217437744,,,,,,
-643,-0.5360000133514404,,,,,,
-642,-8.706999778747559,,,,,,
-641,-11.31999969482422,,,,,,
-640,-12.458000183105469,,,,,,
-639,-13.79800033569336,,,,,,
-638,-4.48799991607666,,,,,,
-637,4.0859999656677255,,,,,,
-636,1.6740000247955322,,,,,,
-635,4.689000129699707,,,,,,
-634,6.027999877929688,,,,,,
-633,8.439000129699707,,,,,,
-632,11.520999908447266,,,,,,
-631,11.119000434875488,,,,,,
-630,12.659000396728516,,,,,,
-629,12.524999618530272,,,,,,
-628,13.529999732971191,,,,,,
-627,12.79300022125244,,,,,,
-626,11.588000297546388,,,,,,
-625,12.994000434875488,,,,,,
-624,12.458000183105469,,,,,,
-623,11.253000259399414,,,,,,
-622,10.180999755859377,,,,,,
-621,7.836999893188477,,,,,,
-620,8.23900032043457,,,,,,
-619,0.6700000166893005,,,,,,
-618,1.406999945640564,,,,,,
-617,-1.875,,,,,,
-616,-12.055999755859377,,,,,,
-615,-3.013999938964844,,,,,,
-614,-10.984999656677246,,,,,,
-613,-0.5360000133514404,,,,,,
-612,-0.6700000166893005,,,,,,
-611,0.9380000233650208,,,,,,
-610,6.36299991607666,,,,,,
-609,9.444000244140623,,,,,,
-608,13.32900047302246,,,,,,
-607,13.128000259399414,,,,,,
-606,11.854999542236328,,,,,,
-605,11.45400047302246,,,,,,
-604,14.267000198364258,,,,,,
-603,11.98900032043457,,,,,,
-602,12.994000434875488,,,,,,
-601,11.588000297546388,,,,,,
-600,11.45400047302246,,,,,,
-599,11.119000434875488,,,,,,
-598,10.3149995803833,,,,,,
-597,8.104999542236326,,,,,,
-596,1.875,,,,,,
-595,-0.1340000033378601,,,,,,
-594,3.1480000019073486,,,,,,
-593,-2.611999988555908,,,,,,
-592,-1.3400000333786009,,,,,,
-591,-2.746000051498413,,,,,,
-590,1.3400000333786009,,,,,,
-589,3.5499999523162837,,,,,,
-588,6.831999778747559,,,,,,
-587,7.568999767303468,,,,,,
-586,6.764999866485598,,,,,,
-585,9.711999893188477,,,,,,
-584,12.79300022125244,,,,,,
-583,12.458000183105469,,,,,,
-582,13.99899959564209,,,,,,
-581,12.994000434875488,,,,,,
-580,13.864999771118164,,,,,,
-579,14.937000274658203,,,,,,
-578,14.199999809265137,,,,,,
-577,13.32900047302246,,,,,,
-576,13.79800033569336,,,,,,
-575,12.592000007629396,,,,,,
-574,12.1899995803833,,,,,,
-573,11.38700008392334,,,,,,
-572,6.697999954223633,,,,,,
-571,-1.1390000581741333,,,,,,
-570,3.013999938964844,,,,,,
-569,2.477999925613404,,,,,,
-568,-10.180999755859377,,,,,,
-567,0.2680000066757202,,,,,,
-566,1.6740000247955322,,,,,,
-565,4.287000179290772,,,,,,
-564,2.812999963760376,,,,,,
-563,6.89900016784668,,,,,,
-562,6.764999866485598,,,,,,
-561,8.907999992370605,,,,,,
-560,11.38700008392334,,,,,,
-559,10.649999618530272,,,,,,
-558,10.984999656677246,,,,,,
-557,11.45400047302246,,,,,,
-556,13.597000122070312,,,,,,
-555,12.72599983215332,,,,,,
-554,12.458000183105469,,,,,,
-553,10.91800022125244,,,,,,
-552,11.119000434875488,,,,,,
-551,12.458000183105469,,,,,,
-550,11.31999969482422,,,,,,
-549,9.645000457763672,,,,,,
-548,7.703000068664551,,,,,,
-547,4.956999778747559,,,,,,
-546,3.4830000400543213,,,,,,
-545,4.3540000915527335,,,,,,
-544,-1.4739999771118164,,,,,,
-543,1.9420000314712524,,,,,,
-542,1.807999968528748,,,,,,
-541,2.812999963760376,,,,,,
-540,4.48799991607666,,,,,,
-539,6.027999877929688,,,,,,
-538,6.63100004196167,,,,,,
-537,6.89900016784668,,,,,,
-536,7.903999805450439,,,,,,
-535,7.769999980926514,,,,,,
-534,9.779000282287598,,,,,,
-533,9.243000030517578,,,,,,
-532,10.85099983215332,,,,,,
-531,11.92199993133545,,,,,,
-530,11.588000297546388,,,,,,
-529,10.717000007629396,,,,,,
-528,9.376999855041504,,,,,,
-527,9.3100004196167,,,,,,
-526,8.104999542236326,,,,,,
-525,8.038000106811522,,,,,,
-524,7.166999816894531,,,,,,
-523,5.827000141143799,,,,,,
-522,6.564000129699707,,,,,,
-521,3.6840000152587886,,,,,,
-520,-2.344000101089477,,,,,,
-519,-10.649999618530272,,,,,,
-518,-0.4690000116825104,,,,,,
-517,-5.357999801635742,,,,,,
-516,1.1390000581741333,,,,,,
-515,3.750999927520752,,,,,,
-514,5.625999927520752,,,,,,
-513,7.0999999046325675,,,,,,
-512,9.041999816894531,,,,,,
-511,10.784000396728516,,,,,,
-510,9.3100004196167,,,,,,
-509,11.31999969482422,,,,,,
-508,10.180999755859377,,,,,,
-507,10.04699993133545,,,,,,
-506,9.913000106811523,,,,,,
-505,9.041999816894531,,,,,,
-504,10.515999794006348,,,,,,
-503,9.57800006866455,,,,,,
-502,9.913000106811523,,,,,,
-501,6.027999877929688,,,,,,
-500,0.2680000066757202,,,,,,
-499,-6.2290000915527335,,,,,,
-498,-9.243000030517578,,,,,,
-497,-11.520999908447266,,,,,,
