step,history,ground_truth,uvhf,timemixer_h96,timemixer_h192,timemixer_h336,timemixer_h720
-719,-1.4570000171661377,,,,,,
-718,-0.0710000023245811,,,,,,
-717,1.315000057220459,,,,,,
-716,2.309999942779541,,,,,,
-715,3.1979999542236333,,,,,,
-714,2.7720000743865967,,,,,,
-713,6.2189998626708975,,,,,,
-712,6.502999782562256,,,,,,
-711,8.706000328063965,,,,,,
-710,9.48799991607666,,,,,,
-709,9.630000114440918,,,,,,
-708,9.593999862670898,,,,,,
-707,10.37600040435791,,,,,,
-706,11.371000289916992,,,,,,
-705,12.260000228881836,,,,,,
-704,13.645000457763672,,,,,,
-703,13.96500015258789,,,,,,
-702,14.107000350952148,,,,,,
-701,14.071999549865724,,,,,,
-700,14.00100040435791,,,,,,
-699,13.717000007629396,,,,,,
-698,13.468000411987305,,,,,,
-697,13.255000114440918,,,,,,
-696,13.361000061035154,,,,,,
-695,13.503000259399414,,,,,,
-694,12.366000175476074,,,,,,
-693,12.04599952697754,,,,,,
-692,12.04599952697754,,,,,,
-691,13.751999855041506,,,,,,
-690,13.96500015258789,,,,,,
-689,13.574000358581545,,,,,,
-688,13.538999557495115,,,,,,
-687,13.93000030517578,,,,,,
-686,12.756999969482422,,,,,,
-685,12.82800006866455,,,,,,
-684,12.508000373840332,,,,,,
-683,13.468000411987305,,,,,,
-682,12.9350004196167,,,,,,
-681,11.512999534606935,,,,,,
-680,12.722000122070312,,,,,,
-679,12.331000328063965,,,,,,
-678,11.904000282287598,,,,,,
-677,11.654999732971191,,,,,,
-676,12.57900047302246,,,,,,
-675,12.04599952697754,,,,,,
-674,12.9350004196167,,,,,,
-673,11.583999633789062,,,,,,
-672,11.477999687194824,,,,,,
-671,10.732000350952148,,,,,,
-670,11.583999633789062,,,,,,
-669,10.625,,,,,,
-668,11.121999740600586,,,,,,
-667,9.416999816894531,,,,,,
-666,8.670999526977539,,,,,,
-665,10.30500030517578,,,,,,
-664,9.45199966430664,,,,,,
-663,8.670999526977539,,,,,,
-662,7.888999938964844,,,,,,
-661,7.747000217437744,,,,,,
-660,7.2849998474121085,,,,,,
-659,5.7210001945495605,,,,,,
-658,4.051000118255615,,,,,,
-657,3.163000106811523,,,,,,
-656,1.5989999771118164,,,,,,
-655,0.2129999995231628,,,,,,
-654,-1.4570000171661377,,,,,,
-653,-2.2739999294281006,,,,,,
-652,-3.660000085830689,,,,,,
-651,-4.1579999923706055,,,,,,
-650,-5.152999877929688,,,,,,
-649,-5.685999870300293,,,,,,
-648,-5.295000076293945,,,,,,
-647,-6.254000186920166,,,,,,
-646,-6.610000133514402,,,,,,
-645,-7.071000099182129,,,,,,
-644,-7.888999938964844,,,,,,
-643,-8.137999534606934,,,,,,
-642,-8.35099983215332,,,,,,
-641,-8.527999877929688,,,,,,
-640,-8.812999725341797,,,,,,
-639,-8.741999626159668,,,,,,
-638,-8.173000335693361,,,,,,
-637,-7.888999938964844,,,,,,
-636,-7.568999767303468,,,,,,
-635,-7.355999946594237,,,,,,
-634,-6.894000053405763,,,,,,
-633,-6.502999782562256,,,,,,
-632,-5.89900016784668,,,,,,
-631,-5.6500000953674325,,,,,,
-630,-5.046000003814697,,,,,,
-629,-4.796999931335449,,,,,,
-628,-4.547999858856201,,,,,,
-627,-3.4470000267028813,,,,,,
-626,-3.7309999465942383,,,,,,
-625,-1.5989999771118164,,,,,,
-624,-1.812000036239624,,,,,,
-623,-0.8880000114440918,,,,,,
-622,-0.0710000023245811,,,,,,
-621,2.2390000820159908,,,,,,
-620,2.5230000019073486,,,,,,
-619,3.4470000267028813,,,,,,
-618,4.547999858856201,,,,,,
-617,5.96999979019165,,,,,,
-616,6.681000232696532,,,,,,
-615,7.427000045776367,,,,,,
-614,7.888999938964844,,,,,,
-613,8.38599967956543,,,,,,
-612,10.163000106811523,,,,,,
-611,10.37600040435791,,,,,,
-610,11.121999740600586,,,,,,
-609,12.01099967956543,,,,,,
-608,13.112000465393065,,,,,,
-607,14.355999946594238,,,,,,
-606,14.21399974822998,,,,,,
-605,13.96500015258789,,,,,,
-604,13.96500015258789,,,,,,
-603,13.751999855041506,,,,,,
-602,13.503000259399414,,,,,,
-601,13.645000457763672,,,,,,
-600,13.894000053405762,,,,,,
-599,13.788000106811523,,,,,,
-598,13.07699966430664,,,,,,
-597,13.255000114440918,,,,,,
-596,12.508000373840332,,,,,,
-595,12.543999671936035,,,,,,
-594,14.178000450134276,,,,,,
-593,12.86400032043457,,,,,,
-592,13.432000160217283,,,,,,
-591,13.289999961853027,,,,,,
-590,14.00100040435791,,,,,,
-589,13.788000106811523,,,,,,
-588,14.00100040435791,,,,,,
-587,14.21399974822998,,,,,,
-586,13.468000411987305,,,,,,
-585,13.645000457763672,,,,,,
-584,13.680999755859377,,,,,,
-583,11.654999732971191,,,,,,
-582,12.04599952697754,,,,,,
-581,12.614999771118164,,,,,,
-580,12.260000228881836,,,,,,
-579,11.477999687194824,,,,,,
-578,12.04599952697754,,,,,,
-577,11.904000282287598,,,,,,
-576,11.300000190734863,,,,,,
-575,11.371000289916992,,,,,,
-574,11.229000091552734,,,,,,
-573,11.121999740600586,,,,,,
-572,9.593999862670898,,,,,,
-571,10.411999702453612,,,,,,
-570,9.80799961090088,,,,,,
-569,8.847999572753906,,,,,,
-568,8.598999977111816,,,,,,
-567,7.888999938964844,,,,,,
-566,6.644999980926514,,,,,,
-565,6.928999900817871,,,,,,
-564,6.2189998626708975,,,,,,
-563,5.366000175476074,,,,,,
-562,3.7309999465942383,,,,,,
-561,2.9489998817443848,,,,,,
-560,1.741000056266785,,,,,,
-559,0.0359999984502792,,,,,,
-558,-1.5989999771118164,,,,,,
-557,-2.806999921798706,,,,,,
-556,-3.872999906539917,,,,,,
-555,-4.441999912261963,,,,,,
-554,-5.614999771118164,,,,,,
-553,-6.254000186920166,,,,,,
-552,-6.716000080108643,,,,,,
-551,-7.568999767303468,,,,,,
-550,-5.934000015258789,,,,,,
-549,-8.741999626159668,,,,,,
-548,-7.177999973297119,,,,,,
-547,-10.055999755859377,,,,,,
-546,-9.3100004196167,,,,,,
-545,-9.772000312805176,,,,,,
-544,-8.38599967956543,,,,,,
-543,-7.747000217437744,,,,,,
-542,-7.427000045776367,,,,,,
-541,-8.812999725341797,,,,,,
-540,-9.45199966430664,,,,,,
-539,-8.564000129699707,,,,,,
-538,-4.547999858856201,,,,,,
-537,-7.498000144958496,,,,,,
-536,-7.532999992370605,,,,,,
-535,-6.5380001068115225,,,,,,
-534,-6.610000133514402,,,,,,
-533,-5.188000202178955,,,,,,
-532,-5.7210001945495605,,,,,,
-531,-4.584000110626222,,,,,,
-530,-4.796999931335449,,,,,,
-529,-3.5179998874664307,,,,,,
-528,-3.4470000267028813,,,,,,
-527,-1.031000018119812,,,,,,
-526,-0.9589999914169312,,,,,,
-525,0.6039999723434448,,,,,,
-524,1.1019999980926514,,,,,,
-523,2.203000068664551,,,,,,
-522,4.263999938964844,,,,,,
-521,4.619999885559082,,,,,,
-520,5.756999969482423,,,,,,
-519,6.716000080108643,,,,,,
-518,7.568999767303468,,,,,,
-517,7.923999786376952,,,,,,
-516,8.244000434875487,,,,,,
-515,8.883999824523926,,,,,,
-514,9.593999862670898,,,,,,
-513,10.625,,,,,,
-512,12.01099967956543,,,,,,
-511,12.86400032043457,,,,,,
-510,13.680999755859377,,,,,,
-509,13.645000457763672,,,,,,
-508,13.361000061035154,,,,,,
-507,14.817999839782717,,,,,,
-506,14.996000289916992,,,,,,
-505,14.534000396728516,,,,,,
-504,14.675999641418455,,,,,,
-503,14.321000099182127,,,,,,
-502,14.00100040435791,,,,,,
-501,13.538999557495115,,,,,,
-500,13.538999557495115,,,,,,
-499,13.432000160217283,,,,,,
-498,13.609999656677244,,,,,,
-497,14.925000190734863,,,,,,
-496,14.888999938964846,,,,,,
-495,14.321000099182127,,,,,,
-494,13.788000106811523,,,,,,
-493,14.107000350952148,,,,,,
-492,14.392000198364258,,,,,,
-491,14.925000190734863,,,,,,
-490,14.142999649047852,,,,,,
-489,13.93000030517578,,,,,,
-488,14.28499984741211,,,,,,
-487,14.107000350952148,,,,,,
-486,13.432000160217283,,,,,,
-485,13.218999862670898,,,,,,
-484,13.717000007629396,,,,,,
-483,13.574000358581545,,,,,,
-482,11.371000289916992,,,,,,
-481,12.260000228881836,,,,,,
-480,12.331000328063965,,,,,,
-479,12.08199977874756,,,,,,
-478,11.904000282287598,,,,,,
-477,12.116999626159668,,,,,,
-476,12.79300022125244,,,,,,
-475,12.366000175476074,,,,,,
-474,11.229000091552734,,,,,,
-473,10.58899974822998,,,,,,
-472,10.270000457763672,,,,,,
-471,9.984999656677246,,,,,,
-470,8.635000228881836,,,,,,
-469,9.097000122070312,,,,,,
-468,7.853000164031982,,,,,,
-467,7.355999946594237,,,,,,
-466,5.614999771118164,,,,,,
-465,4.263999938964844,,,,,,
-464,2.309999942779541,,,,,,
-463,0.0,,,,,,
-462,-0.3910000026226044,,,,,,
-461,-1.5279999971389768,,,,,,
-460,-2.700999975204468,,,,,,
-459,-6.111999988555907,,,,,,
-458,-6.822999954223633,,,,,,
-457,-7.710999965667725,,,,,,
-456,-3.660000085830689,,,,,,
-455,-4.406000137329102,,,,,,
-454,-1.065999984741211,,,,,,
-453,1.6349999904632568,,,,,,
-452,-1.7059999704360962,,,,,,
-451,-6.716000080108643,,,,,,
-450,-1.8480000495910645,,,,,,
-449,-9.593999862670898,,,,,,
-448,-13.218999862670898,,,,,,
-447,-12.9350004196167,,,,,,
-446,-10.37600040435791,,,,,,
-445,-11.477999687194824,,,,,,
-444,-11.265000343322756,,,,,,
-443,-11.157999992370604,,,,,,
-442,-10.199000358581545,,,,,,
-441,-10.126999855041504,,,,,,
-440,-9.80799961090088,,,,,,
-439,-7.10699987411499,,,,,,
-438,-5.188000202178955,,,,,,
-437,-8.456999778747559,,,,,,
-436,-9.16800022125244,,,,,,
-435,3.0920000076293945,,,,,,
-434,0.4259999990463257,,,,,,
-433,-7.0,,,,,,
-432,-2.984999895095825,,,,,,
-431,-0.2489999979734421,,,,,,
-430,0.7820000052452087,,,,,,
-429,3.802000045776367,,,,,,
-428,4.370999813079834,,,,,,
-427,4.263999938964844,,,,,,
-426,4.547999858856201,,,,,,
-425,4.370999813079834,,,,,,
-424,5.329999923706055,,,,,,
-423,5.7210001945495605,,,,,,
-422,6.4670000076293945,,,,,,
-421,6.573999881744385,,,,,,
-420,5.86299991607666,,,,,,
-419,6.361000061035156,,,,,,
-418,7.177999973297119,,,,,,
-417,8.670999526977539,,,,,,
-416,9.701000213623049,,,,,,
-415,10.30500030517578,,,,,,
-414,10.553999900817873,,,,,,
-413,10.696000099182127,,,,,,
-412,10.446999549865724,,,,,,
-411,12.116999626159668,,,,,,
-410,12.08199977874756,,,,,,
-409,11.79800033569336,,,,,,
-408,12.04599952697754,,,,,,
-407,12.295000076293944,,,,,,
-406,13.18299961090088,,,,,,
-405,13.218999862670898,,,,,,
-404,12.722000122070312,,,,,,
-403,12.295000076293944,,,,,,
-402,14.142999649047852,,,,,,
-401,14.071999549865724,,,,,,
-400,14.355999946594238,,,,,,
-399,14.355999946594238,,,,,,
-398,14.355999946594238,,,,,,
-397,14.355999946594238,,,,,,
