dataset,phase,trial_id,profile_id,test_mean_mse_4h,test_mean_mae_4h,published_targets_available,lead_mse_cells,lead_mae_cells,lead_total_cells,balanced_relative_score,validation_mean_mse_4h,trainable_parameters,dataset_joint_mean_score,mse_ratio_to_dataset_best,mae_ratio_to_dataset_best,joint_mean_score_ratio_to_dataset_best,joint_mean_guard_pass,pareto_frontier
ETTh1,H1,ETTh1__h1_current,h1_conservative_anchor,0.4109108912616274,0.4347261575611111,True,2,0,2,1.0232020751815094,1.1219832591209855,4702249,1.0232020751815094,1.0441939646675575,1.03425728182761,1.0381054973096093,False,False
ETTh1,H1,ETTh1__h1_timealign,h1_timealign_source_prior,0.3955753267365972,0.42032690047191884,True,3,2,5,0.9872728793528817,1.1434824927994567,2420425,0.9872728793528817,1.0052237055132176,1.0,1.0016529757517387,True,True
ETTh1,H2,ETTh1__h2_capacity128,h2_capacity128,0.4160957087352896,0.4371649147230072,True,2,0,2,1.0327743870190655,1.141997665114006,9306729,1.0327743870190655,1.0573694614213145,1.0400593305643384,1.047817234396114,False,False
ETTh1,H2,ETTh1__h2_lookback336,h2_lookback336,0.40587482218919013,0.4222706264926174,True,3,2,5,1.0019848987023559,1.1060443441300387,4701225,1.0019848987023559,1.0313964627202563,1.004624319829438,1.016579282620795,False,False
ETTh1,H2,ETTh1__h2_lr5e4,h2_lr5e4,0.4558896897649367,0.4547123973904805,True,0,0,0,1.1031405509267702,1.1590294929361709,4702249,1.1031405509267702,1.1584926871739174,1.0818065578956655,1.1192083147594127,False,False
ETTh1,H4J,ETTh1__h4j_dropout2,h4j_dropout2,0.39562831028685985,0.42039884772573766,True,3,2,5,0.9873359484246336,1.150027817000066,2420425,0.9873359484246336,1.0053583456616961,1.0001711697579623,1.001716963454348,True,False
ETTh1,H4J,ETTh1__h4j_lr3e4,h4j_lr3e4,0.39351969573243994,0.4210337413110126,True,3,2,5,0.9856436343254861,1.134268320863697,2420425,0.9856436343254861,1.0,1.0016816454961608,1.0,True,True
ETTh1,H4K,ETTh1__h4k_lr2e4,h4k_lr2e4,0.3973215522217885,0.4254215578804656,True,3,2,5,0.9955352296709893,1.1355972254887179,2420425,0.9955352296709893,1.0096611593538471,1.0121207027264416,1.0100356711097438,False,False
ETTh1,H4K,ETTh1__h4k_lr3e4_rank64,h4k_lr3e4_rank64,0.40971155349995053,0.4293937642140318,True,2,1,3,1.01606817129676,1.1337152513664304,1663525,1.01606817129676,1.0411462448845754,1.021570981376479,1.0308676847409406,False,False
ETTh2,H1,ETTh2__h1_current,h1_conservative_anchor,0.3128610209595804,0.36898052163865147,True,3,3,6,0.9454568889747806,0.4006675397979081,2570133,0.9454568889747806,1.0179905435142285,1.010585222216657,1.0133592843991586,False,False
ETTh2,H1,ETTh2__h1_timealign,h1_timealign_source_prior,0.3118510419114264,0.3703209458969029,True,3,3,6,0.9466081345967537,0.4088260361131111,4896981,0.9466081345967537,1.0147042628615128,1.0142564538059933,1.0145932120940695,False,False
ETTh2,H2,ETTh2__h2_lookback336,h2_lookback336,0.31439149798429555,0.37039937951870594,True,3,3,6,0.9503409026072944,0.39331021705043634,2568085,0.9503409026072944,1.0229704260622277,1.0144712723518805,1.0185940662462787,False,False
ETTh2,H2,ETTh2__h2_lr5e4,h2_lr5e4,0.307331952101977,0.36511569091552243,True,3,3,6,0.9329927731755686,0.4197374176019655,2570133,0.9329927731755686,1.0,1.0,1.0,True,True
ETTh2,H2,ETTh2__h2_patch48,h2_patch48,0.3191204290643871,0.37318169655345146,True,3,3,6,0.9607013921570764,0.41392516164859344,9645141,0.9607013921570764,1.038357472699417,1.022091643384878,1.0296986426670784,False,False
ETTh2,H4J,ETTh2__h4j_lr3e4,h4j_lr3e4,0.3122821763407124,0.36622465796347853,True,3,3,6,0.9418623275774074,0.4198100223064622,2570133,0.9418623275774074,1.016107092688797,1.0030373031769064,1.0095065628125393,True,False
ETTh2,H4J,ETTh2__h4j_seq512,h4j_seq512_patch16,0.30849743324382956,0.36736007488618294,True,3,3,6,0.937021582068045,0.41316565556289064,3354773,0.937021582068045,1.0037922550319982,1.0061470488026214,1.0043181565906065,True,False
ETTh2,H4K,ETTh2__h4k_lr5e4_rank64,h4k_lr5e4_rank64,0.33239501236887187,0.3848406638134586,True,3,2,5,0.9931324769046813,0.39831007464478413,1695493,0.9931324769046813,1.081550454144054,1.0540238981471217,1.0644589170014886,False,False
ETTh2,H4K,ETTh2__h4k_lr5e4_rank96,h4k_lr5e4_rank96,0.31268351027318425,0.3708264394197327,True,3,3,6,0.9490167523470479,0.40905517015406595,2233733,0.9490167523470479,1.0174129573401192,1.0156409287420396,1.0171748159601917,False,False
ETTm1,H1,ETTm1__h1_current,h1_conservative_anchor,0.3444679885542986,0.36753220728255637,True,2,2,4,1.0089913686961336,0.6145748098257057,2542325,1.0089913686961336,1.0416362244700015,1.0100397198281281,1.0257621807918404,False,False
ETTm1,H1,ETTm1__h1_timealign,h1_timealign_source_prior,0.33141246692088844,0.36459941164906207,True,3,2,5,0.9858993633946226,0.6006724132247092,1408725,0.9858993633946226,1.0021576525429379,1.0019799089563957,1.0022863548811152,True,False
ETTm1,H2,ETTm1__h2_dropout5,h2_dropout5,0.332777228031535,0.3671285027152308,True,3,1,4,0.9913895240302467,0.5998322994638112,1408725,0.9913895240302467,1.0062845515809693,1.0089302724382252,1.0078677694711853,True,False
ETTm1,H2,ETTm1__h2_lookback336,h2_lookback336,0.3405083542798109,0.3651180466634938,True,2,2,4,0.9990618630198647,0.6052928430358565,1310421,0.9990618630198647,1.0296626924350816,1.0034052043571522,1.0156676331944348,False,False
ETTm1,H2,ETTm1__h2_table5_capacity,h2_table5_capacity,0.33069893352601915,0.3638789644283464,True,3,3,6,0.9836503895252207,0.6012380249348805,791381,0.9836503895252207,1.0,1.0,1.0,True,True
ETTm1,H4J,ETTm1__h4j_budget45,h4j_budget45,0.3329733676425377,0.36485849781525237,True,3,2,5,0.9884237653231225,0.601880800000961,791381,0.9884237653231225,1.006877657851109,1.0026919208931047,1.004852715811159,True,False
ETTm1,H4J,ETTm1__h4j_dropout8,h4j_dropout8,0.3324274330504095,0.3653590094185887,True,3,2,5,0.9885557086286368,0.6004176930159918,791381,0.9885557086286368,1.0052268070717996,1.0040674101416316,1.0049868521942882,True,False
ETTm1,H4K,ETTm1__h4k_lr8e5,h4k_lr8e5,0.33096900572983806,0.3640168901169156,True,3,3,6,0.9842274978669134,0.600780475863518,791381,0.9842274978669134,1.0008166709246362,1.0003790427643597,1.0005867006690978,True,False
ETTm1,H4K,ETTm1__h4k_rank96,h4k_rank96,0.331931666705956,0.36476751584438816,True,3,3,6,0.9867481660046095,0.6012045277728393,710981,0.9867481660046095,1.0037276599800098,1.0024418872836953,1.0031492657476444,True,False
ETTm2,H1,ETTm2__h1_current,h1_conservative_anchor,0.2572928310022632,0.31150020719253807,True,0,0,0,1.0485720498358453,0.18353604641458895,9016141,1.0485720498358453,1.0416632645027608,1.0192344080994584,1.028552762568656,False,False
ETTm2,H1,ETTm2__h1_timealign,h1_timealign_source_prior,0.25301606023883993,0.31065262125278836,True,0,0,0,1.038836013936461,0.18404936095563848,4644685,1.038836013936461,1.024348538019308,1.0164610913129297,1.019002606599548,False,False
ETTm2,H2,ETTm2__h2_dropout5,h2_dropout5,0.2520095121779422,0.3106399428519262,True,0,0,0,1.037265097177998,0.18348483807030355,4644685,1.037265097177998,1.0202734764060117,1.0164196073520846,1.0174616817084685,False,False
ETTm2,H2,ETTm2__h2_hybrid,h2_hybrid,0.2508489667215481,0.3103888373577181,True,0,0,0,1.0345609103786635,0.18275839605184813,4644685,1.0345609103786635,1.0155749484135987,1.0155979855558541,1.0148091231137657,False,False
ETTm2,H2,ETTm2__h2_lookback336,h2_lookback336,0.2663439624213759,0.3110911561297885,True,0,0,0,1.0662158039888918,0.18186685068542988,9015629,1.0662158039888918,1.0783072357504226,1.017895985497491,1.0458596630139225,False,False
ETTm2,H4J,ETTm2__h4j_budget45,h4j_budget45,0.250891539170386,0.3103049721572226,True,0,0,0,1.0345012354408825,0.18276451890937068,4644685,1.0345012354408825,1.0157473051631496,1.0153235770771003,1.0147505874870337,False,False
ETTm2,H4J,ETTm2__h4j_dropout2,h4j_dropout2,0.2504124257241838,0.3101101112588315,True,0,0,0,1.0330226793359683,0.18246089552888567,4644685,1.0330226793359683,1.0138075897249308,1.014685988633024,1.0133002599043366,False,False
ETTm2,H4J,ETTm2__h4j_effective_batch16,h4j_effective_batch16,0.2530498139515661,0.30909994517100764,True,0,0,0,1.0353045806639616,0.18382063351007039,4644685,1.0353045806639616,1.0244851916619706,1.0113807066112726,1.0155385952816567,False,False
ETTm2,H4J,ETTm2__h4j_lr2e4,h4j_lr2e4,0.2561205975790694,0.31059130072288405,True,0,0,0,1.0448088872429224,0.1819190760611996,4644685,1.0448088872429224,1.0369174171753919,1.016260449411068,1.0248614460954084,False,False
ETTm2,H4J,ETTm2__h4j_lr3e4,h4j_lr3e4,0.2631381259433206,0.3134834870818455,True,0,0,0,1.0638106440151212,0.18234288687489758,4644685,1.0638106440151212,1.0653282418228236,1.0257237363804643,1.0435004222389765,False,False
ETTm2,H4J,ETTm2__h4j_lr5e5,h4j_lr5e5,0.25457508807558227,0.309465046124908,True,0,0,0,1.0389870717658494,0.18255923632225152,4644685,1.0389870717658494,1.0306603424312133,1.0125753236486064,1.0191507804401052,False,False
ETTm2,H4J,ETTm2__h4j_rank128,h4j_rank128,0.2514067611288354,0.3092329861734012,True,0,0,0,1.0334488718795218,0.18249356282712328,5352645,1.0334488718795218,1.017833207771051,1.0118160192184447,1.0137183156002965,False,False
ETTm2,H4J,ETTm2__h4j_rank64,h4j_rank64,0.24899421974275104,0.3066694657343279,True,0,0,0,1.0236579150885372,0.18325522039598408,3293125,1.0236579150885372,1.0080659098397902,1.0034281331848576,1.0041142872866158,True,False
ETTm2,H4J,ETTm2__h4j_seq512,h4j_seq512_patch16,0.2575937023170009,0.3089268514493847,True,0,0,0,1.0439403894155284,0.18155690395404467,6111565,1.0439403894155284,1.0428813575008598,1.0108143407699972,1.0240095295868663,False,False
ETTm2,H4K,ETTm2__h4k_rank32,h4k_rank32,0.2509771887217806,0.30986267160066766,True,0,0,0,1.0331391481989902,0.18525557671054563,2263365,1.0331391481989902,1.016094061778798,1.0138763615197648,1.0134145051494137,False,False
ETTm2,H4K,ETTm2__h4k_rank48,h4k_rank48,0.25117975134192105,0.31031844977989365,True,0,0,0,1.0350566640526562,0.18284258540222673,2778245,1.0350566640526562,1.0169141469686565,1.015367676106406,1.0152954118823998,False,False
ETTm2,H4K,ETTm2__h4k_rank64_capacity64,h4k_rank64_capacity64,0.2522115764299002,0.30818352886494815,True,0,0,0,1.0318081435958573,0.1820407292849268,1695493,1.0318081435958573,1.0210915439266417,1.0083821756000175,1.0121089120223048,False,False
ETTm2,H4K,ETTm2__h4k_rank64_dropout2,h4k_rank64_dropout2,0.2486787722339675,0.3063260522880612,True,0,0,0,1.0222482156757409,0.1835539107444689,3293125,1.0222482156757409,1.0067888043701245,1.0023044780714512,1.0027315017873741,True,False
ETTm2,H4K,ETTm2__h4k_rank64_dropout4,h4k_rank64_dropout4,0.24870384212531518,0.3068552947493263,True,0,0,0,1.0234995693944904,0.1836546620920888,3293125,1.0234995693944904,1.0068903011151378,1.0040361691403281,1.0039589647209626,True,False
ETTm2,H4K,ETTm2__h4k_rank64_lr5e5,h4k_rank64_lr5e5,0.2509871296360108,0.30715627342520524,True,0,0,0,1.027005325310463,0.18322697292240928,3293125,1.027005325310463,1.0161343080815373,1.0050209769044218,1.0073977889131862,True,False
ETTm2,H4K,ETTm2__h4k_rank64_patch24,h4k_rank64_patch24,0.2525562188780592,0.3088390607661393,True,0,0,0,1.0345471045242305,0.1831710698285384,6410437,1.0345471045242305,1.022486846610502,1.010527088039475,1.014795580840043,False,False
ETTm2,H4K,ETTm2__h4k_rank80,h4k_rank80,0.2526752742031326,0.3098068367435936,True,0,0,0,1.0363111323486982,0.18308798159964176,3808005,1.0363111323486982,1.0229688482196777,1.0136936688403149,1.0165259299299205,False,False
ETTm2,H4L,ETTm2__h4l_d256_ff256_r128,h4l_d256_ff256_r128,0.2544659060461197,0.3091452358840404,True,0,0,0,1.0386156809412737,0.18154986838854958,10645317,1.0386156809412737,1.0302183133673175,1.011528898657456,1.0187864801913338,False,False
ETTm2,H4L,ETTm2__h4l_d256_ff512_r128,h4l_d256_ff512_r128,0.25228248547847976,0.3085362928632197,True,0,0,0,1.032606776159188,0.18247713252143483,10907973,1.032606776159188,1.0213786228582171,1.0095364258915906,1.012892297131053,False,False
ETTm2,H4L,ETTm2__h4l_d32_ff64_r32,h4l_d32_ff64_r32,0.2541135096598964,0.308795729011519,True,0,0,0,1.0362753057626766,0.1829777137751022,595877,1.0362753057626766,1.0287916184662491,1.0103853057412533,1.0164907873433602,False,False
ETTm2,H4L,ETTm2__h4l_d64_ff64_r32,h4l_d64_ff64_r32,0.2487527112898269,0.30848080813966067,True,0,0,0,1.0267739136529983,0.1842424851579828,1140741,1.0267739136529983,1.007088150442072,1.0093548788554427,1.0071707953559832,True,False
ETTm2,H4L,ETTm2__h4l_ff256,h4l_ff256,0.2549252114539114,0.30831003019969394,True,0,0,0,1.0378949792314964,0.18294738547124398,3358917,1.0378949792314964,1.0320778349428714,1.0087960902943462,1.018079538084022,False,False
ETTm2,H4L,ETTm2__h4l_lr1e5,h4l_lr1e5,0.24700192448956357,0.30704568081018196,True,0,0,0,1.019463549169023,0.18289611014830398,3293125,1.019463549169023,1.0,1.0046591158336722,1.0,True,True
ETTm2,H4L,ETTm2__h4l_lr5e4,h4l_lr5e4,0.25931918371556784,0.31137053600882647,True,0,0,0,1.0533038049988943,0.1836692703140822,3293125,1.0533038049988943,1.0498670577221543,1.018810121601003,1.0331941792891517,False,False
ETTm2,H4L,ETTm2__h4l_patch1,h4l_patch1,0.25582240744507045,0.310796490492914,True,0,0,0,1.044242553009901,0.17865943059316902,516549,1.044242553009901,1.0357101790754653,1.0169318341131506,1.0243059242883925,False,False
ETTm2,H4L,ETTm2__h4l_patch120,h4l_patch120,0.2601537060607003,0.31451746601071107,True,0,0,0,1.0599658953072388,0.18688556823726107,31376581,1.0599658953072388,1.053245664374135,1.0291069344561505,1.0397290772889622,False,False
ETTm2,H4L,ETTm2__h4l_patch4,h4l_patch4,0.24963255728259903,0.3056217536585965,True,0,1,1,1.0229799891067435,0.17995654546613216,1227717,1.0229799891067435,1.010650252213507,1.0,1.003449304235141,True,True
ETTm2,H4L,ETTm2__h4l_patch48,h4l_patch48,0.2554968718217221,0.3135021413387058,True,0,0,0,1.0484338751394597,0.18367060468391708,12650821,1.0484338751394597,1.034392231354932,1.0257847734520635,1.0284172258969444,False,False
ETTm2,H4L,ETTm2__h4l_patch72,h4l_patch72,0.2623243393360951,0.3142774246618749,True,0,0,0,1.0629105081369534,0.18457926478807904,18892485,1.0629105081369534,1.0620335848726512,1.0283215147471063,1.0426174717118082,False,False
ETTm2,H4L,ETTm2__h4l_patch8,h4l_patch8,0.2519193442108302,0.30850127694592794,True,0,0,0,1.032800384265196,0.1829931748574526,2256581,1.032800384265196,1.0199084267518506,1.0094218531660808,1.0130822088803901,False,False
ETTm2,H4L,ETTm2__h4l_rank16,h4l_rank16,0.2551744565259473,0.31310878412486537,True,0,0,0,1.0480865245970268,0.1847365571136516,1748485,1.0480865245970268,1.033086916441127,1.0244977014124212,1.0280765069544024,False,False
ETTm2,H4L,ETTm2__h4l_rank256,h4l_rank256,0.25286744990233023,0.30961708958260575,True,0,0,0,1.0356988067167934,0.18594085102848198,9471685,1.0356988067167934,1.023746881425673,1.0130728126390909,1.0159252947896018,False,False
ETTm2,H4L,ETTm2__h4l_rank8,h4l_rank8,0.25752224068754137,0.31719608428476587,True,0,0,0,1.0608383646749762,0.19243127814954192,1491045,1.0608383646749762,1.0425920414171603,1.0378714227230657,1.04058488951339,False,False
ETTm2,H4L,ETTm2__h4l_seq192_patch12,h4l_seq192_patch12,0.2633873928919329,0.31111226485362103,True,0,0,0,1.059887163546573,0.18580119166588355,3287493,1.059887163546573,1.0663374118895244,1.017965053630174,1.0396518486712936,False,False
ETTm2,H4L,ETTm2__h4l_seq96_patch12,h4l_seq96_patch12,0.27465297422396623,0.3169648793163605,True,0,0,0,1.0899288267429024,0.1908300003015837,3286469,1.0899288267429024,1.1119466975471723,1.0371149158133395,1.0691199578752144,False,False
ETTm2,H4L,ETTm2__h4l_timealign_long_wd1e3,h4l_timealign_long_wd1e3,0.2501555241067308,0.30800153097812066,True,0,0,0,1.0285607323042019,0.18393700364367327,3293125,1.0285607323042019,1.012767510308611,1.0077866751663973,1.0089235001512258,True,False
ETTm2,H4L,ETTm2__h4l_timealign_short_rank128_wd0,h4l_timealign_short_rank128_wd0,0.25137768003095584,0.3091676628810922,True,0,0,0,1.0332688496966218,0.18248005291231767,5352645,1.0332688496966218,1.0177154714500096,1.0116022802043625,1.0135417303922751,False,False
ETTm2,H4L,ETTm2__h4l_wd0,h4l_wd0,0.24868246527045973,0.30625421186872337,True,0,0,0,1.0220819447943605,0.18354791804505066,3293125,1.0220819447943605,1.0068037558183769,1.0020694148978457,1.0025684053416837,True,False
ETTm2,H4L,ETTm2__h4l_wd1e3,h4l_wd1e3,0.24862138264073275,0.3062144758521169,True,0,1,1,1.0218806701631264,0.18353170338932182,3293125,1.0218806701631264,1.0065564596491134,1.0019393979205502,1.0023709734360524,True,True
ETTm2,H4L,ETTm2__h4l_wd5e2,h4l_wd5e2,0.24870243649969326,0.3062957045982083,True,0,0,0,1.0221638387535281,0.18331771082386175,3293125,1.0221638387535281,1.0068846103674853,1.002205179871995,1.002648735785312,True,False
ETTm2,H4L,ETTm2__h4l_wide_interaction,h4l_wide_interaction,0.26886890972182953,0.31405442344396595,True,0,0,0,1.074541736691493,0.18787685529966858,36983621,1.074541736691493,1.0885296148094987,1.0275918506599153,1.0540266374088265,False,False
Exchange,H1,Exchange__h1_conservative,h1_conservative_anchor,0.5117021617496933,0.4839786316614514,False,,,,,0.8242080897649026,5313669,1.2107722003390284,1.2829886885861248,1.1385557120919323,1.2107722003390284,False,False
Exchange,H1,Exchange__h1_timealign,h1_timealign_source_prior,0.5374014439156896,0.4818063402046105,False,,,,,0.9296547133324942,2740005,1.2404349028413826,1.3474243912046433,1.133445414478122,1.2404349028413826,False,False
Exchange,H2,Exchange__h2_dropout3,h2_dropout3,0.5111618023885889,0.4838323017175438,False,,,,,0.8338059814671787,5313669,1.2099226599677628,1.2816338478215323,1.1382114721139933,1.2099226599677628,False,False
Exchange,H2,Exchange__h2_lookback336,h2_lookback336,0.39883606636750457,0.42508120289714263,False,,,,,0.7142016496495108,5312645,1.0,1.0,1.0,1.0,True,True
Exchange,H2,Exchange__h2_lr5e5,h2_lr5e5,0.568182126947331,0.5122238951844639,False,,,,,0.7114293999851234,5313669,1.3148015644660207,1.4246006689469846,1.2050024599850566,1.3148015644660207,False,False
Exchange,H4J,Exchange__h4j_seq192,h4j_seq192,0.4255906952147549,0.43818938004224317,False,,,,,0.5687321022669263,5312261,1.0489593234104815,1.0670817689356045,1.0308368778853587,1.0489593234104815,False,False
Exchange,H4J,Exchange__h4j_seq512,h4j_seq512_patch16,0.45690599576291824,0.45105256759728607,False,,,,,0.9349816986837328,3618053,1.1033479553670569,1.1455984909396473,1.0610974197944663,1.1033479553670569,False,False
Solar,H1,Solar__h1_conservative,h1_conservative_anchor,0.2110196626303203,0.22717185438710064,True,0,0,0,1.0900063795126815,0.1397540541401314,839621,1.0900063795126815,1.1123360013483765,1.081726341633856,1.092037118458932,False,False
Solar,H1,Solar__h1_timealign,h1_timealign_source_prior,0.19615704430486564,0.218267024144374,True,0,0,0,1.0313938273974892,0.13365402614070926,1487685,1.0313938273974892,1.0339915227740473,1.039324128264055,1.033315368090815,False,False
Solar,H2,Solar__h2_dropout1,h2_dropout1,0.20628388720698995,0.22700456596852414,True,0,0,0,1.0791357979620326,0.13060739479176212,1487685,1.0791357979620326,1.0873725764617599,1.0809297628080474,1.0811462844457853,False,False
Solar,H2,Solar__h2_ff512,h2_ff512,0.2109175219295796,0.22610976037980202,True,0,0,0,1.0895302790480044,0.13169045680268837,1750341,1.0895302790480044,1.111797592854966,1.07666895867554,1.0915601309941656,False,False
Solar,H2,Solar__h2_lookback336,h2_lookback336,0.20794588493028773,0.22022326243228266,True,0,0,0,1.066307677463433,0.13792264045530048,1389381,1.066307677463433,1.0961333709713306,1.0486391663978623,1.068294264487152,False,False
Solar,H3A,Solar__h3a_budget45,h3a_budget45,0.19751392005031562,0.2225387281657219,True,0,0,0,1.045091463926247,0.13135548802481878,1487685,1.045091463926247,1.0411439450753972,1.0596647412155233,1.0470385240334894,False,False
Solar,H3A,Solar__h3a_dropout4,h3a_dropout4,0.1968426210423009,0.2210940705434276,True,0,0,0,1.0397663315499033,0.13197699998605197,1487685,1.0397663315499033,1.0376053646181231,1.052785701517168,1.041703470656761,False,False
Solar,H3A,Solar__h3a_effective_batch16,h3a_effective_batch16,0.20362950402016164,0.22387470044820285,True,0,0,0,1.0644577897175032,0.13160269971466199,1487685,1.0644577897175032,1.0733806766393463,1.0660262529157791,1.066440930303511,False,False
Solar,H3A,Solar__h3a_lr3e4,h3a_lr3e4,0.19334096245908317,0.21914262484076244,True,0,0,0,1.0256329190590756,0.13199401475321215,1487685,1.0256329190590756,1.0191472699647957,1.0434934842812946,1.0275437268785867,False,False
Solar,H3A,Solar__h3a_patch2,h3a_patch2,0.21411698790600092,0.22519602885602702,True,0,0,0,1.0965423914248043,0.1297771594665334,2243397,1.0965423914248043,1.1286627567278575,1.0723180347412555,1.0985853073034035,False,False
Solar,H3A,Solar__h3a_patch4,h3a_patch4,0.1989303782154878,0.2143302098471308,True,0,1,1,1.0290933996548377,0.12680160261490586,3893061,1.0290933996548377,1.0486104408127404,1.0205781628409258,1.0310106545308528,False,False
Solar,H3A,Solar__h3a_rank64,h3a_rank64,0.1964704054202679,0.21907016982795724,True,0,0,0,1.0335149786410451,0.1313377201967847,1066565,1.0335149786410451,1.0356433254816235,1.0431484745698307,1.0354404711501788,False,False
Solar,H3A,Solar__h3a_wd5e2,h3a_wd5e2,0.1971575873465412,0.22214250216249773,True,0,0,0,1.0429996622671036,0.1311589615477599,1487685,1.0429996622671036,1.039265628666748,1.0577780281538007,1.0449428252383504,False,False
Solar,H3B,Solar__h3b_lr2e4,h3b_lr2e4,0.19361573468108706,0.2171240423564863,True,0,0,0,1.0212316287967411,0.13272681445777712,1487685,1.0212316287967411,1.0205956612232012,1.0338815812051265,1.0231342367820884,False,False
Solar,H3B,Solar__h3b_lr3e4_dropout4,h3b_lr3e4_dropout4,0.1927227740603572,0.21792296470366088,True,0,0,0,1.0210021175665485,0.13223211860797224,1487685,1.0210021175665485,1.0158886484555603,1.037685817210464,1.022904297960459,False,False
Solar,H3B,Solar__h3b_lr3e4_rank64,h3b_lr3e4_rank64,0.19185549780934363,0.22051819461646657,True,1,0,1,1.0241590040832576,0.13382428071807168,1066565,1.0241590040832576,1.0113170242519576,1.0500435477350138,1.0260670659220101,False,False
Solar,H3B,Solar__h3b_lr4e4,h3b_lr4e4,0.1964184261521662,0.22131761839061007,True,0,0,0,1.0391295545930137,0.1317536226031763,1487685,1.0391295545930137,1.0353693301083369,1.0538501713898343,1.0410655073510657,False,False
Solar,H4J,Solar__h4j_dropout4_budget60,h4j_dropout4_budget60,0.19264662400623664,0.21840311639461704,True,0,0,0,1.0219044522174086,0.13220278539862076,1487685,1.0219044522174086,1.015487242986292,1.0399721600036265,1.0238083137080105,False,False
Solar,H4J,Solar__h4j_dropout4_lr2e4,h4j_dropout4_lr2e4,0.19356180790512634,0.21690320027890886,True,1,0,1,1.0203928038703087,0.13327559853869533,1487685,1.0203928038703087,1.0203114000619897,1.03282999542087,1.0222938490809061,False,False
Solar,H4J,Solar__h4j_dropout4_rank64,h4j_dropout4_rank64,0.19654878848768437,0.219803872857198,True,0,0,0,1.0354475520504571,0.13235455103969712,1066565,1.0354475520504571,1.0360565017074628,1.0466421551395808,1.0373766450450217,False,False
Solar,H4J,Solar__h4j_dropout4_rank96,h4j_dropout4_rank96,0.19552748015984556,0.21833942491993438,True,0,0,0,1.0295927255647976,0.1327586010656281,1277125,1.0295927255647976,1.0306729369373768,1.0396688797135236,1.0315109107111224,False,False
